amount,unit,recipe_id,ingredient_id
0.333333333,cup,20991,264
1,package,20991,782
1,teaspoon,20991,115
0.25,cup,20991,904
0.25,cup,20991,1172
0.75,cup,20992,4195
1,container,20992,3113
3,large,20993,809
2,tablespoons,20993,258
2,tablespoons,20993,1116
2,cloves,20993,116
4,tablespoons,20993,3985
0.333333333,cup,20993,732
0,NULL,20993,255
2,cups,20995,6
1.25,cups,20995,2
2,teaspoons,20995,19
2,teaspoons,20995,18
0.25,teaspoon,20995,3
2,cups,20995,298
0.5,cup,20995,17
0.5,cup,20995,25
0.5,cup,20995,91
1,NULL,20995,301
3,NULL,20995,4
1,cup,20995,10
2,teaspoons,20995,12
1,cup,20996,2222
1,quart,20996,1887
1,quart,20996,767
0.5,pound,20996,3023
1,large,20996,801
1,NULL,20996,956
4,sprigs,20996,1066
2,cloves,20996,116
1,teaspoon,20996,4196
0,NULL,20996,255
1.5,cups,20996,850
0.5,cup,20996,375
1,small,20996,861
0.5,cup,20998,695
2,cups,20998,303
0.5,cup,20998,2
0.333333333,cup,20998,6
2,NULL,20998,4
0.25,cup,20998,583
0.5,teaspoon,20998,12
3,cups,21000,2
0.25,cup,21000,372
0.25,teaspoon,21000,3
0.75,cup,21000,40
2,teaspoons,21000,12
1,NULL,21000,316
0.66,cup,21002,2
1,NULL,21002,208
1,NULL,21002,27
1,tablespoon,21002,5
1.125,cups,21002,53
5,ounces,21002,4197
0.333333333,cup,21002,469
2,tablespoons,21003,10
1,NULL,21003,801
0.5,teaspoon,21003,101
1,NULL,21003,4198
2,cups,21003,40
0.75,teaspoon,21003,3
0.5,teaspoon,21003,999
0.75,cup,21003,1208
2,teaspoons,21004,5
4,NULL,21004,4
4,NULL,21004,3235
8,slices,21004,939
0,NULL,21004,255
2,tablespoons,21004,264
2,tablespoons,21004,845
2,NULL,21005,38
2,tablespoons,21005,11
2,NULL,21005,4
1,tablespoon,21005,37
1,cup,21005,6
3,tablespoons,21005,2
1,teaspoon,21005,7
0.5,teaspoon,21005,3
0.25,teaspoon,21005,18
1,pinch,21005,21
1,quart,21005,1063
1,NULL,21005,316
1,cup,21007,2
0.5,cup,21007,58
2.25,cups,21007,6
0.25,teaspoon,21007,3
1,teaspoon,21007,19
2,teaspoons,21007,18
0.5,cup,21007,10
2,NULL,21007,4
1,cup,21007,296
2,cups,21007,292
0.25,cup,21007,58
0.25,cup,21007,2
0.5,cup,21007,25
0.5,teaspoon,21007,18
8,NULL,21009,744
1,NULL,21009,862
8,NULL,21009,72
16,NULL,21009,965
2,NULL,21009,1268
1,NULL,21009,598
1,NULL,21009,1027
0.5,cup,21009,100
1,teaspoon,21009,829
1,teaspoon,21009,103
2,NULL,21009,1016
1,teaspoon,21009,169
2,cloves,21009,116
2,tablespoons,21009,345
1,teaspoon,21009,126
0,NULL,21009,255
0.75,cup,21011,6
1.5,teaspoons,21011,2
1.5,teaspoons,21011,7
1,NULL,21011,1131
1,NULL,21011,27
1,cup,21011,11
2,tablespoons,21011,10
8,large,21015,2089
4,tablespoons,21015,5
1,tablespoon,21015,3
1,teaspoon,21015,213
1,can,21016,1789
1,package,21016,83
3,tablespoons,21016,788
1,can,21017,1789
1,teaspoon,21017,264
1,teaspoon,21017,811
0.666666667,cup,21017,1737
1,teaspoon,21017,345
2,teaspoons,21017,1096
0.5,NULL,21020,1811
1,loaf,21020,157
1,tablespoon,21020,4199
1,NULL,21020,853
5,slices,21020,773
6,slices,21020,273
6,slices,21020,2294
4,slices,21020,1253
4,NULL,21020,3235
1,teaspoon,21020,169
1,teaspoon,21020,141
0.333333333,cup,21020,42
1,cup,21033,2
1,cup,21033,770
1,cup,21033,40
1,teaspoon,21033,140
1,teaspoon,21033,145
1,tablespoon,21033,127
4,teaspoons,21033,1255
0.5,cup,21034,56
0.5,cup,21034,845
1,tablespoon,21034,145
1,teaspoon,21034,994
1,tablespoon,21034,213
1,tablespoon,21034,114
1,dash,21034,832
1,tablespoon,21034,45
6,cups,21035,2453
1,can ,21035,814
1,cup,21035,20
0.5,cup,21035,44
1,cup,21035,298
1,package,21035,777
0.5,cup,21035,5
1,package,21036,3151
1,can,21036,1490
2,ounces,21036,83
10,NULL,21036,790
1,can,21037,1887
1,bottle,21037,1153
2,steaks,21037,2030
1.5,cups,21038,337
1.5,cups,21038,2
0.375,cup,21038,5
0.75,cup,21038,58
0.5,cup,21038,11
1,teaspoon,21038,12
1,package,21040,83
1,jar,21040,1133
10,NULL,21040,790
1,package,21041,83
4,NULL,21041,920
0.25,cup,21041,788
4,NULL,21041,181
10,NULL,21041,790
2,packages,21042,83
1,can,21042,2496
1,jar,21042,788
10,NULL,21042,790
10,NULL,21043,790
1,package,21043,4200
1,jar,21043,4201
1,jar,21043,788
1,jar,21043,835
1,bunch,21043,920
2,pounds,21045,1180
2,tablespoons,21045,14
0.75,cup,21045,58
0.125,teaspoon,21045,21
2,tablespoons,21045,5
1,cup,21045,437
2,tablespoons,21046,58
2,tablespoons,21046,213
2,tablespoons,21046,793
1,tablespoon,21046,102
1.5,tablespoons,21046,597
1.5,tablespoons,21046,1805
1.5,tablespoons,21046,3
1,tablespoon,21046,45
0.25,cup,21048,770
0.25,NULL,21048,1008
0.25,cup,21048,1153
4,tablespoons,21048,10
1,clove,21048,116
0,NULL,21048,1148
0,NULL,21048,1100
0,NULL,21048,51
0,NULL,21048,780
10,ounces,21048,4202
1.5,pounds,21049,764
1,cup,21049,2979
0,NULL,21049,255
1.25,teaspoons,21049,4203
0.75,cup,21049,184
0.5,cup,21050,1107
0.5,cup,21050,98
1,cup,21050,653
3,tablespoons,21050,3
2,slices,21051,834
0.5,pound,21051,1434
2,NULL,21051,72
2,cloves,21051,116
1,large,21051,801
1,stalk,21051,778
1,NULL,21051,813
1,teaspoon,21051,141
1,teaspoon,21051,829
0.25,teaspoon,21051,860
1,can,21051,1217
1,can,21051,1887
1,can,21051,3348
2,ounces,21051,815
16,ounces,21052,294
1,can,21052,385
2,teaspoons,21052,12
1.5,cups,21052,25
1,can,21054,385
1,package,21054,541
0.5,package,21054,695
1,teaspoon,21054,9
1,teaspoon,21054,442
4,cups,21055,2
1,can,21055,242
1,cup,21055,5
1,cup,21055,548
1,jar,21055,446
18,slices,21056,855
8,ounces,21056,773
2,NULL,21056,181
1.5,NULL,21056,2130
6,NULL,21056,4
3.5,cups,21056,11
0.5,teaspoon,21056,140
2,cups,21056,799
0.5,cup,21056,5
6,slices,21057,834
3,cups,21057,40
3,cups,21057,2140
1,cup,21057,3417
1,cup,21057,2238
1,cup,21057,1170
1,package,21057,2274
1,cup,21057,11
3,tablespoons,21057,6
3,NULL,21058,4
1,cup,21058,2
2.5,cups,21058,195
1.5,teaspoons,21058,18
0.5,teaspoon,21058,21
4,NULL,21058,708
4,NULL,21058,292
6,cups,21058,206
6,tablespoons,21058,5
1,cup,21058,624
1,pound,21058,5
2,cups,21058,2
4.5,cups,21059,40
3,cups,21059,850
2,tablespoons,21059,100
2,tablespoons,21059,114
0.5,teaspoon,21059,141
0.5,teaspoon,21059,169
1,pinch,21059,3
1,pinch,21059,213
1,can,21059,940
1,NULL,21060,2869
5,tablespoons,21060,5
2,teaspoons,21060,732
3,cloves,21060,116
1,teaspoon,21060,169
0,NULL,21060,255
1,cup,21060,220
3,slices,21061,834
8,NULL,21061,1416
1,tablespoon,21061,5
1,tablespoon,21061,44
0.75,NULL,21061,181
4,NULL,21062,4
1,package,21062,2248
1,jar,21062,791
1,cup,21062,1098
1,loaf,21065,4204
1,NULL,21065,181
1,package,21065,83
1.5,cups,21065,20
1,jar,21065,835
0.333333333,cup,21065,821
0.5,cup,21065,904
0.5,NULL,21065,785
2,teaspoons,21066,100
0.5,small,21066,801
2,NULL,21066,920
2,teaspoons,21066,812
1,can,21066,1832
4,teaspoons,21066,141
4,teaspoons,21066,169
1,teaspoon,21066,2
1,pound,21067,1434
1,pound,21067,2240
1,teaspoon,21067,115
1,pound,21067,1226
1,teaspoon,21067,169
1.5,NULL,21067,785
1,loaf,21067,2952
2,tablespoons,21068,5
1,cup,21068,44
2,stalks,21068,778
4,cups,21068,2937
1,can,21068,767
0.5,cup,21068,40
0.5,cup,21068,5
1,package,21068,4205
6,NULL,21068,4
1.5,NULL,21068,181
0.5,teaspoon,21068,793
1,can,21070,3348
0.5,NULL,21070,801
0.5,NULL,21070,1501
1,small,21070,1057
0.5,cup,21070,1176
0.5,cup,21070,859
3,NULL,21071,888
6,ounces,21071,834
0.5,cup,21071,44
0.5,cup,21071,43
1,teaspoon,21071,1088
1,cup,21071,4206
0,NULL,21071,255
6,NULL,21071,223
8,NULL,21071,4
0.5,pound,21072,3151
9,ounces,21072,4207
0.5,teaspoon,21072,3318
0.5,teaspoon,21072,213
0.5,teaspoon,21072,103
0.5,teaspoon,21072,3942
1,cup,21072,94
2,envelopes ,21072,121
0.5,cup,21072,40
0.5,can,21072,1887
0.5,cup,21072,1390
2,cups,21074,6
1,teaspoon,21074,18
1,teaspoon,21074,65
1,teaspoon,21074,21
1,teaspoon,21074,19
1,teaspoon,21074,7
0.5,teaspoon,21074,3
1.5,cups,21074,2
1,cup,21074,5
3,NULL,21074,4
1,cup,21074,26
1,cup,21074,714
1,cup,21074,66
0.5,cup,21074,5
0.5,cup,21074,2
0.5,cup,21074,242
0.5,teaspoon,21074,19
11,NULL,21078,809
0.5,cup,21078,1176
0.5,cup,21078,2
1.5,teaspoons,21078,793
0.5,teaspoon,21078,3
0.25,teaspoon,21078,812
1,tablespoon,21078,1805
1,NULL,21078,1285
4,NULL,21078,1223
1,package,21079,3732
3,tablespoons,21079,5
1,teaspoon,21079,812
1,NULL,21079,2835
2,NULL,21079,159
0.5,cup,21080,5
1.5,tablespoons,21080,45
1,tablespoon,21080,144
1,NULL,21080,2869
1,package,21080,220
1,NULL,21082,1811
1,pint,21082,252
1,NULL,21082,27
0.5,teaspoon,21082,141
0.5,teaspoon,21082,103
0.5,teaspoon,21082,45
0.5,teaspoon,21082,169
8,ounces,21082,220
1,jar,21082,1109
12,NULL,21082,4208
0.75,NULL,21082,159
4,tablespoons,21083,100
1,NULL,21083,801
3,NULL,21083,809
1,tablespoon,21083,1864
0,NULL,21083,255
1,jar,21085,343
1,jar,21085,4095
1,jar,21085,923
1,tablespoon,21085,2756
1,teaspoon,21085,1045
1,cup,21086,435
4,tablespoons,21086,114
0,NULL,21086,255
1,pinch,21086,4071
2,large,21086,1891
24,large,21092,1312
1,cup,21092,797
0.5,cup,21092,44
0.25,cup,21092,43
2,teaspoons,21092,141
1,tablespoon,21092,2
2,pounds,21093,2103
0.5,teaspoon,21093,76
1.5,teaspoons,21093,2
1,teaspoon,21093,221
0.5,teaspoon,21093,597
1,tablespoon,21093,2605
0.5,teaspoon,21093,1082
1,NULL,21094,27
0.333333333,cup,21094,2301
0.333333333,NULL,21094,159
1,teaspoon,21094,812
0,NULL,21094,255
2,packages,21094,246
1,can,21095,2671
0.5,bunch,21095,920
1,can,21095,1012
2,tablespoons,21095,1244
2,tablespoons,21095,160
1.5,teaspoons,21095,792
0,NULL,21095,255
5,packages,21095,1144
1,loaf,21096,4209
0.5,cup,21096,106
1,cup,21096,41
3,cups,21096,435
1,cup,21096,11
2,large,21096,4
8,large,21096,30
0.5,cup,21096,2
1,tablespoon,21096,12
2,ounces,21096,305
1,tablespoon,21096,5
0.333333333,cup,21096,196
0.5,cup,21096,2
3,tablespoons,21096,372
1,teaspoon,21096,12
0.5,cup,21097,5
0.333333333,cup,21097,270
0.25,cup,21097,40
1.5,cups,21097,1079
0.25,cup,21097,42
0.333333333,cup,21097,2
2,tablespoons,21097,435
0.25,teaspoon,21097,3
0.5,teaspoon,21097,7
2,tablespoons,21098,5
1.5,pounds,21098,2566
1,pound,21098,883
1,NULL,21098,801
1.5,pounds,21098,809
0,NULL,21098,255
1.5,NULL,21098,913
10,NULL,21098,790
0.5,cup,21101,28
1,cup,21101,58
1,NULL,21101,27
1,NULL,21101,232
3,cups,21101,6
1.5,teaspoons,21101,7
0.5,teaspoon,21101,19
1.25,cups,21101,198
3,cups,21107,6
1,teaspoon,21107,19
1,teaspoon,21107,3
1.25,cups,21107,10
2,cups,21107,2
3,NULL,21107,4
2,teaspoons,21107,12
3,cups,21107,301
0.75,cup,21107,25
0.5,cup,21107,37
1,cup,21107,52
0.666666667,cup,21107,242
0,NULL,21107,25
1,cup,21108,23
1,cup,21108,35
2,teaspoons,21108,7
0.5,teaspoon,21108,3
1.5,tablespoons,21108,68
1,tablespoon,21108,10
1,cup,21108,11
1,tablespoon,21111,100
1,pound,21111,1241
2,cloves,21111,116
1,small,21111,801
2,stalks,21111,778
1,can,21111,489
1,can,21111,148
3,cans,21111,1122
1,NULL,21111,1934
1,can,21112,295
1,NULL,21112,1285
1,NULL,21112,853
1,teaspoon,21112,556
1.5,pounds,21112,2910
4,cups,21113,1092
0.5,teaspoon,21113,169
1,teaspoon,21113,139
0.25,cup,21113,6
2,NULL,21113,187
2,tablespoons,21113,40
1,package,21113,766
1,tablespoon,21114,732
1,NULL,21114,956
1,stalk,21114,778
1,small,21114,801
1,teaspoon,21114,792
1,cup,21114,2357
4,cups,21114,40
1,teaspoon,21114,3
10,NULL,21126,943
2,tablespoons,21126,100
2,tablespoons,21126,5
1,NULL,21126,801
1,NULL,21126,852
2,NULL,21126,72
4,cloves,21126,116
0.25,cup,21126,1126
0.25,NULL,21126,192
0.25,NULL,21126,1179
1,NULL,21126,813
2,stalks,21126,778
2,tablespoons,21126,148
4,NULL,21127,2667
0.5,cup,21127,58
4,tablespoons,21127,5
2,teaspoons,21127,18
0.75,pound,21128,1781
2,teaspoons,21128,6
0,NULL,21128,255
2,NULL,21128,30
2,NULL,21128,187
4,slices,21128,1736
0.5,cup,21128,160
2,cups,21128,1063
1,envelope,21129,534
1,package,21129,112
1.5,cups,21129,11
6,NULL,21130,751
1,package,21130,400
2,tablespoons,21130,11
1.25,cups,21131,6
1,cup,21131,3679
0.5,cup,21131,2
0.5,teaspoon,21131,3
2,teaspoons,21131,7
1,teaspoon,21131,19
0.25,cup,21131,10
2.5,teaspoons,21131,12
1,NULL,21131,27
1,cup,21131,26
1.5,cups,21131,225
3,large,21133,751
0.5,cup,21133,3903
1,pinch,21133,18
15,NULL,21134,751
2,cups,21134,2
1,cup,21134,62
1.5,cups,21134,40
8,drops,21134,304
2,cups,21135,6
1,tablespoon,21135,7
2,teaspoons,21135,2
0.5,teaspoon,21135,155
0.25,teaspoon,21135,3
0.5,cup,21135,184
1,cup,21135,11
0.25,cup,21137,5
3,tablespoons,21137,6
1,quart,21137,435
4,NULL,21137,4210
3,medium,21138,661
1,large,21138,2211
1,cup,21138,1326
0.25,cup,21138,100
0.5,teaspoon,21138,829
0,NULL,21138,51
1,package,21139,3751
1,NULL,21139,27
0.333333333,cup,21139,11
3,tablespoons,21139,556
2,tablespoons,21140,10
4,NULL,21140,2898
3,cups,21140,206
0.25,cup,21140,5
0.25,cup,21140,767
2,tablespoons,21140,797
2,tablespoons,21140,44
0.25,teaspoon,21140,779
1,can ,21140,814
0.333333333,cup,21140,40
0.5,pound,21141,2240
1,package,21141,3547
1,can,21141,763
3,tablespoons,21143,10
1,cup,21143,3478
0.75,cup,21143,26
1,NULL,21143,27
1,tablespoon,21143,68
1,tablespoon,21143,3478
2,cups,21144,2
3,NULL,21144,187
3,tablespoons,21144,62
3,tablespoons,21144,211
1,teaspoon,21144,12
10,NULL,21145,943
2,teaspoons,21145,3
1,package,21146,246
0.5,cup,21146,242
0.5,teaspoon,21146,45
0.25,teaspoon,21146,96
0.25,cup,21146,115
0.25,cup,21147,2335
2,cups,21147,114
5,cups,21147,2
3,ounces,21147,1493
1,tablespoon,21150,10
1,NULL,21150,801
1,small,21150,852
1,can,21150,1049
0.333333333,cup,21150,788
0.25,cup,21150,1172
0.75,teaspoon,21150,102
0.25,teaspoon,21150,727
0.25,teaspoon,21150,213
2,NULL,21150,3993
1.5,NULL,21150,181
3,cups,21152,6
1,teaspoon,21152,3
1,tablespoon,21152,18
1,teaspoon,21152,7
1,cup,21152,2
4,NULL,21152,4
1.25,cups,21152,10
1.5,cups,21152,354
1.5,cups,21152,25
2,tablespoons,21153,100
1,cup,21153,1201
3,cloves,21153,116
2,tablespoons,21153,102
1,teaspoon,21153,101
0.25,cup,21153,40
4,cups,21153,4206
1,can,21153,1122
0,NULL,21153,51
1,package,21153,246
4,NULL,21153,790
1,NULL,21153,4211
4,tablespoons,21153,20
4,tablespoons,21153,788
1,package,21155,1151
3,tablespoons,21155,5
0,NULL,21155,255
0.5,NULL,21155,181
3,cups,21157,40
2,cubes ,21157,882
1,tablespoon,21157,100
1,large,21157,801
2,tablespoons,21157,5
1.5,cups,21157,850
0,NULL,21157,255
3,tablespoons,21159,5
8,NULL,21159,4
0.25,cup,21159,68
2.5,cups,21159,11
1,teaspoon,21159,12
0.66,cup,21159,6
0.5,teaspoon,21159,3
1,cup,21159,722
0.5,teaspoon,21159,21
3,NULL,21159,316
2,cups,21161,6
3,teaspoons,21161,7
1,teaspoon,21161,3
0.25,cup,21161,28
0.66,cup,21161,595
2,cups,21161,417
0.75,cup,21161,2
0.5,teaspoon,21161,18
2,teaspoons,21161,126
2,tablespoons,21161,5
2,packages,21163,83
2,containers,21163,3173
2,bunches,21163,920
0.5,cup,21164,53
0.5,cup,21164,196
2.5,cups,21164,332
1,teaspoon,21164,19
2,teaspoons,21164,7
0.5,teaspoon,21164,18
0.25,teaspoon,21164,3
0.75,cup,21164,37
0.5,cup,21164,4212
2,teaspoons,21164,12
1,cup,21164,211
3,NULL,21164,187
0.5,teaspoon,21164,155
0.333333333,cup,21164,2
0.25,cup,21165,74
1,teaspoon,21165,2
0.5,teaspoon,21165,3
0.5,teaspoon,21165,973
0.25,teaspoon,21165,213
2,tablespoons,21165,10
2,NULL,21165,1891
1,cup,21165,2856
2,NULL,21165,943
25,NULL,21166,1891
6,NULL,21166,807
2,NULL,21166,982
3,cloves,21166,116
0.5,cup,21166,3
3,cups,21166,74
5,cups,21166,2
2,tablespoons,21166,1271
1.5,teaspoons,21166,143
0.5,teaspoon,21166,1223
1,tablespoon,21166,704
24,NULL,21169,4213
24,NULL,21169,1584
1,package,21169,1593
7,pounds,21170,809
2,cans,21170,1227
0.333333333,NULL,21170,4214
0.666666667,pound,21170,914
0.333333333,pound,21170,2634
3,NULL,21170,982
1,large,21170,801
4,NULL,21170,72
1,bunch,21170,778
1,bulb,21170,116
0.5,cup,21170,2367
1,tablespoon,21170,3
2,tablespoons,21171,5
2,tablespoons,21171,6
1,cup,21171,11
1,can,21174,1887
3,pounds,21174,4215
1,bottle,21174,1153
16,slices,21175,834
8,slices,21175,939
1,can,21175,745
8,NULL,21175,223
0.25,cup,21176,5
3,NULL,21176,1047
1.5,tablespoons,21176,68
0.25,cup,21176,936
0.25,cup,21176,1468
4,teaspoons,21176,258
4,fillets,21176,1469
0,NULL,21176,255
1,NULL,21176,373
1,container,21177,299
2,tablespoons,21177,379
0.25,cup,21177,303
2,tablespoons,21178,5
1,large,21178,2049
1,teaspoon,21178,917
1.5,cups,21178,11
1,can,21178,1864
1,tablespoon,21178,2
2,cups,21178,1829
0.25,cup,21178,1126
0.5,teaspoon,21178,3
0.25,teaspoon,21178,1107
1,NULL,21178,159
10,cups,21179,4216
8,slices,21179,834
3,large,21179,807
1.5,teaspoons,21179,3
1,cup,21180,3688
2,NULL,21180,4
1,cup,21180,2677
2,NULL,21180,4217
0.333333333,cup,21180,87
1,pound,21181,4218
5,tablespoons,21181,732
1,clove,21181,116
1,NULL,21181,159
1,cup,21185,4219
2.5,cups,21185,40
1,pound,21185,3701
0.25,cup,21185,14
1,teaspoon,21185,142
1,teaspoon,21185,829
1,teaspoon,21185,141
1,teaspoon,21185,3318
1,teaspoon,21185,851
3,cups,21186,40
1.5,cups,21186,2622
2,tablespoons,21186,1001
1,small,21186,2049
1,small,21186,852
1,teaspoon,21186,917
0.25,teaspoon,21186,2560
3,NULL,21186,920
3,tablespoons,21186,770
1,cup,21186,2407
2,teaspoons,21186,970
0.25,cup,21186,3591
1,cup,21190,40
0.5,NULL,21190,2639
2,NULL,21190,982
1,tablespoon,21190,100
2,NULL,21190,920
1,teaspoon,21190,141
1,NULL,21190,192
1,teaspoon,21190,3
1,pinch,21190,213
1,NULL,21190,1057
0.5,cup,21190,858
2,quarts,21192,1063
4,cups,21192,6
1,cup,21192,52
1,tablespoon,21192,7
0.5,teaspoon,21192,3
3,NULL,21192,4
2.25,cups,21192,11
0.5,teaspoon,21192,31
0.25,NULL,21192,15
1,teaspoon,21192,18
0.5,cup,21196,11
4,ounces,21196,83
8,NULL,21196,4
0,NULL,21196,255
2,packages,21196,3366
4,ounces,21196,773
1,NULL,21196,181
1,cup,21197,693
1,cup,21197,195
2,NULL,21197,30
2,NULL,21197,159
0,NULL,21197,255
0.333333333,cup,21198,100
6,NULL,21198,888
2,large,21198,802
1,large,21198,2316
0,NULL,21198,255
2,pounds,21201,3229
0.5,cup,21201,770
0.5,cup,21201,149
0.5,cup,21201,10
1,bunch,21201,920
0.5,cup,21201,261
3,cloves,21201,116
1,teaspoon,21201,3
1,teaspoon,21201,213
12,NULL,21202,4
0.333333333,cup,21202,11
3,slices,21202,773
2,NULL,21202,920
0,NULL,21202,255
4,NULL,21202,223
4,NULL,21202,790
0.5,cup,21202,788
5.5,pounds,21205,292
4,cups,21205,2
2,teaspoons,21205,18
0.25,teaspoon,21205,65
0.25,teaspoon,21205,3
0.5,cup,21206,123
0.666666667,cup,21206,71
1,teaspoon,21206,12
0.5,teaspoon,21206,18
6,slices,21206,4220
0.333333333,package,21207,4221
3,NULL,21207,354
5,NULL,21207,4222
1,container,21207,4084
1,cup,21207,14
1,NULL,21209,4223
0.5,cup,21209,264
0.5,cup,21209,1124
1,NULL,21209,27
1,teaspoon,21209,58
0,NULL,21209,255
0.25,cup,21209,1370
2,NULL,21209,159
1,tablespoon,21209,5
5,NULL,21210,2348
4,tablespoons,21210,385
1,tablespoon,21210,79
2,teaspoons,21210,2
0.5,cup,21210,2102
1,cup,21211,40
1,cup,21211,58
2,cups,21211,2078
1,cup,21211,14
6,NULL,21211,1223
3,NULL,21211,1443
2,NULL,21211,1285
0.5,teaspoon,21211,3
4,cups,21211,971
2,NULL,21211,611
8,NULL,21211,1371
4,NULL,21213,4
1,small,21213,1057
0.5,small,21213,801
0.5,NULL,21213,852
1,NULL,21213,993
2,tablespoons,21213,5
2,NULL,21213,820
0.5,NULL,21213,181
1.5,cups,21216,4224
2,teaspoons,21216,7
0.5,teaspoon,21216,19
0.25,teaspoon,21216,3
0.75,cup,21216,2
3,teaspoons,21216,4225
4,tablespoons,21216,40
1,cup,21216,4226
0.5,teaspoon,21216,12
0.25,cup,21216,225
0.25,cup,21216,25
5,tablespoons,21216,2
2,tablespoons,21216,1746
0.5,teaspoon,21216,18
0.5,cup,21218,4227
4,tablespoons,21218,106
0.333333333,cup,21218,1840
1,clove,21218,116
0.5,teaspoon,21218,792
0.5,teaspoon,21218,103
0.5,teaspoon,21218,2560
0.5,teaspoon,21218,3
0,NULL,21218,780
3,tablespoons,21218,428
1.25,cups,21218,11
4,NULL,21218,30
0.5,pound,21218,1883
6,NULL,21218,187
0.25,teaspoon,21218,345
6,NULL,21220,925
0.75,cup,21220,11
0.5,cup,21220,5
0.75,cup,21220,491
1,cup,21224,100
0.333333333,cup,21224,114
0.5,cup,21224,2
1,package,21224,1900
1,large head,21224,253
2,NULL,21224,72
2,bunches,21224,920
1,cup,21224,1636
6,NULL,21225,4
6,cups,21225,4158
1,jar,21225,1096
1.5,jars,21225,4228
0.75,cup,21225,264
6,NULL,21227,1359
0.25,cup,21227,907
0.5,teaspoon,21227,922
0.5,cup,21227,5
6,jars,21228,16
6,cups,21228,105
8,cups,21228,2
2,tablespoons,21228,18
2,teaspoons,21228,65
2,teaspoons,21228,21
6,pounds,21229,2109
6,cups,21229,1353
3,cups,21229,2
2,teaspoons,21229,18
1,teaspoon,21229,65
2,cloves,21230,116
0.5,cup,21230,904
1,tablespoon,21230,2371
1,cup,21230,4229
2,tablespoons,21230,127
2,tablespoons,21230,68
0.5,cup,21230,770
2,teaspoons,21230,4230
1,teaspoon,21230,2560
0.5,cup,21230,767
0.5,cup,21230,184
1.5,pounds,21230,2906
0,NULL,21230,959
1,pound,21232,4231
0.25,cup,21232,10
0.5,cup,21232,778
0.5,cup,21232,852
0.5,cup,21232,801
1,clove,21232,116
2,cups,21232,40
2,cubes ,21232,97
2,cans,21232,940
1,package,21232,1103
1,teaspoon,21232,3
0.25,teaspoon,21232,2560
0.25,teaspoon,21232,103
1,NULL,21232,813
0.125,teaspoon,21232,832
0.333333333,cup,21233,2
1,jar,21233,62
2,cups,21233,378
2,teaspoons,21233,688
4,cups,21234,4232
8,cups,21234,3865
2,cups,21234,14
1,jar,21234,173
1,bottle,21234,1444
1,NULL,21234,382
1,NULL,21235,373
1,NULL,21235,1991
3,cups,21235,2975
0.5,cup,21235,127
2,cups,21235,156
2,pounds,21238,826
1,NULL,21238,801
